C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/03/2015,09:07:51,REGULAR,43081,2669
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/03/2015,04:55:51,REGULAR,42833,2663
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/03/2015,00:43:51,REGULAR,42789,2645
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/02/2015,20:31:51,REGULAR,42422,2629
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/02/2015,16:19:51,REGULAR,41345,2620
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/02/2015,12:07:51,REGULAR,41014,2609
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/02/2015,07:55:51,REGULAR,40722,2597
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/02/2015,03:43:51,REGULAR,40628,2589
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,23:31:51,REGULAR,40541,2566
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,19:19:51,REGULAR,40252,2561
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,15:07:51,REGULAR,39800,2550
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,10:55:51,REGULAR,39494,2539
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,06:43:51,REGULAR,39362,2537
PTH11,R545,00-00-02,14TH STREET,1,PTH,11/01/2015,02:31:51,REGULAR,39149,2524
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,23:19:51,REGULAR,38825,2508
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,19:07:51,REGULAR,38496,2464
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,14:55:51,REGULAR,38274,2438
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,10:43:51,REGULAR,38146,2424
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,06:31:51,REGULAR,38086,2402
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/31/2015,02:19:51,REGULAR,38021,2371
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/23/2015,18:08:51,REGULAR,28174,1834
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/23/2015,13:56:51,REGULAR,27653,1815
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/23/2015,09:44:51,REGULAR,27427,1808
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/23/2015,05:32:51,REGULAR,27427,1800
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/23/2015,01:20:51,REGULAR,27427,1787
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,21:08:51,REGULAR,27427,1754
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,16:56:51,REGULAR,27427,1731
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,12:44:51,REGULAR,27208,1712
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,08:32:51,REGULAR,27096,1692
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,04:20:51,REGULAR,27096,1683
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/22/2015,00:08:51,REGULAR,27096,1663
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/21/2015,19:56:51,REGULAR,27096,1646
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/21/2015,15:44:51,REGULAR,26783,1618
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/21/2015,11:32:51,REGULAR,26556,1604
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/21/2015,07:20:51,REGULAR,26245,1581
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/21/2015,03:08:51,REGULAR,26191,1570
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,22:56:51,REGULAR,26101,1552
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,18:44:51,REGULAR,25646,1545
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,14:32:51,REGULAR,24858,1534
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,10:20:51,REGULAR,24610,1518
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,06:08:51,REGULAR,24542,1510
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/20/2015,01:56:51,REGULAR,24540,1510
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,21:44:51,REGULAR,24508,1507
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,17:32:51,REGULAR,24230,1485
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,13:20:51,REGULAR,24109,1470
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,09:08:51,REGULAR,24065,1463
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,04:56:51,REGULAR,24013,1456
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/19/2015,00:44:51,REGULAR,23998,1431
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/18/2015,20:32:51,REGULAR,23945,1414
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/18/2015,16:20:51,REGULAR,23825,1397
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/18/2015,12:08:51,REGULAR,23738,1386
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/18/2015,07:56:51,REGULAR,23698,1380
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/18/2015,03:30:51,REGULAR,23680,1373
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,23:18:51,REGULAR,23613,1363
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,19:06:51,REGULAR,23482,1353
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,14:54:51,REGULAR,23381,1327
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,10:42:51,REGULAR,23361,1319
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,06:30:51,REGULAR,23355,1312
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/17/2015,02:18:51,REGULAR,23346,1276
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,22:06:51,REGULAR,23313,1257
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,17:54:51,REGULAR,23235,1240
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,13:42:51,REGULAR,23169,1213
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,09:30:58,REGULAR,23124,1172
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,05:18:58,REGULAR,23071,1161
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/16/2015,01:06:58,REGULAR,23070,1161
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,20:54:58,REGULAR,23070,1156
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,16:42:58,REGULAR,23070,1120
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,12:40:33,REGULAR,22994,1104
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,08:28:33,REGULAR,22791,1098
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,04:16:33,REGULAR,22610,1097
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/15/2015,00:04:33,REGULAR,22610,1097
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/14/2015,19:52:33,REGULAR,22610,1091
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/14/2015,15:45:50,REGULAR,22422,1073
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/14/2015,11:33:50,REGULAR,22374,1063
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/14/2015,07:21:50,REGULAR,22295,1049
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/14/2015,03:09:50,REGULAR,22287,1046
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,22:57:50,REGULAR,22287,1046
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,18:45:50,REGULAR,22287,1036
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,14:33:50,REGULAR,22279,1018
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,10:21:50,REGULAR,22156,1004
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,06:19:42,REGULAR,22067,996
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/13/2015,02:07:42,REGULAR,22066,996
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,21:55:42,REGULAR,22019,992
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,17:43:42,REGULAR,21584,981
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,13:31:42,REGULAR,21257,959
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,09:19:42,REGULAR,21085,947
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,05:07:42,REGULAR,21085,942
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/12/2015,00:55:42,REGULAR,21085,939
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/11/2015,20:43:42,REGULAR,21085,935
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/11/2015,16:31:42,REGULAR,21085,923
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/11/2015,12:19:42,REGULAR,20958,917
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/11/2015,07:53:42,REGULAR,20778,912
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/11/2015,03:41:42,REGULAR,20709,876
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,23:29:42,REGULAR,20414,863
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,19:17:42,REGULAR,19959,847
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,15:05:42,REGULAR,19444,835
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,10:53:42,REGULAR,19075,824
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,06:41:42,REGULAR,18926,812
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/10/2015,02:29:42,REGULAR,18889,797
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,22:17:42,REGULAR,18709,772
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,18:12:55,REGULAR,18359,761
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,14:00:55,REGULAR,17925,734
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,09:48:55,REGULAR,17740,723
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,05:36:55,REGULAR,17362,716
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/09/2015,01:24:55,REGULAR,17351,710
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,21:12:55,REGULAR,17333,705
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,17:00:55,REGULAR,16683,674
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,12:48:55,REGULAR,16602,656
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,08:36:55,REGULAR,16274,649
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,04:24:55,REGULAR,16013,643
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/08/2015,00:12:55,REGULAR,16013,643
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/07/2015,20:00:55,REGULAR,15416,632
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/07/2015,15:48:55,REGULAR,14617,613
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/07/2015,11:36:55,REGULAR,14273,594
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/07/2015,07:24:55,REGULAR,13781,586
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/07/2015,03:12:55,REGULAR,13688,585
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,23:00:55,REGULAR,13522,572
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,18:48:55,REGULAR,12803,562
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,14:36:55,REGULAR,12071,545
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,10:29:56,REGULAR,11809,540
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,06:26:55,REGULAR,11150,534
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/06/2015,02:14:55,REGULAR,11109,531
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,22:02:55,REGULAR,10906,526
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,17:50:55,REGULAR,9890,510
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,13:38:55,REGULAR,9065,500
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,09:26:55,REGULAR,8813,488
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,05:14:55,REGULAR,8378,485
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/05/2015,01:02:55,REGULAR,8373,483
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/04/2015,20:50:55,REGULAR,8151,469
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/04/2015,16:38:55,REGULAR,7639,457
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/04/2015,12:26:55,REGULAR,7300,450
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/04/2015,08:14:55,REGULAR,7131,440
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/04/2015,04:02:55,REGULAR,7058,436
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,23:50:55,REGULAR,6824,429
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,19:38:55,REGULAR,6415,424
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,15:26:55,REGULAR,5943,409
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,11:14:55,REGULAR,5646,400
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,07:02:55,REGULAR,5493,396
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/03/2015,02:50:55,REGULAR,5419,388
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/02/2015,22:38:55,REGULAR,5190,345
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/02/2015,18:26:55,REGULAR,4497,338
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/02/2015,09:55:38,REGULAR,3239,317
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/02/2015,05:50:55,REGULAR,3239,311
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/02/2015,01:38:55,REGULAR,3239,292
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,21:26:55,REGULAR,3239,261
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,17:14:55,REGULAR,2821,231
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,13:02:55,REGULAR,2596,217
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,08:50:55,REGULAR,2434,210
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,04:38:55,REGULAR,2434,206
PTH11,R545,00-00-02,14TH STREET,1,PTH,10/01/2015,00:26:55,REGULAR,2434,183
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/30/2015,20:14:55,REGULAR,2381,168
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/30/2015,16:02:55,REGULAR,2037,154
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/30/2015,11:50:55,REGULAR,1900,137
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/30/2015,07:38:55,REGULAR,1622,124
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/30/2015,03:26:55,REGULAR,1544,119
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,23:14:55,REGULAR,1484,98
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,19:02:55,REGULAR,1007,90
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,14:50:55,REGULAR,324,76
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,10:48:45,REGULAR,271,71
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,06:36:45,REGULAR,271,61
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/29/2015,02:24:45,REGULAR,271,52
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,22:12:45,REGULAR,271,31
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,18:00:45,REGULAR,144,17
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,13:47:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,09:35:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,05:23:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/28/2015,01:11:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/27/2015,20:59:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/27/2015,16:47:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/27/2015,12:35:49,REGULAR,27,10
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/27/2015,08:23:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/27/2015,04:11:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,23:59:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,19:47:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,15:35:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,11:23:49,REGULAR,11,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,07:18:17,REGULAR,10,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/26/2015,03:06:17,REGULAR,10,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,22:54:17,REGULAR,10,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,18:42:17,REGULAR,10,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,14:29:00,REGULAR,10,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,10:17:00,REGULAR,9,7
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,06:15:46,REGULAR,7,3
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/25/2015,02:03:46,REGULAR,7,3
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/24/2015,21:51:46,REGULAR,7,3
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/24/2015,17:39:46,REGULAR,7,3
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/24/2015,13:30:59,REGULAR,2,2
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,21:08:06,REGULAR,315894,9513
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,16:56:06,REGULAR,314665,9504
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,12:44:06,REGULAR,314076,9491
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,08:32:06,REGULAR,313742,9484
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,04:20:06,REGULAR,313452,9480
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/22/2015,00:08:06,REGULAR,313452,9467
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/21/2015,19:56:07,REGULAR,312854,9448
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/21/2015,11:46:17,REGULAR,312842,9445
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/21/2015,07:34:17,REGULAR,312387,9436
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/21/2015,03:22:17,REGULAR,312286,9431
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,23:10:17,REGULAR,312265,9428
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,18:58:17,REGULAR,311824,9420
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,14:46:17,REGULAR,311361,9415
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,10:34:17,REGULAR,311035,9407
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,06:22:17,REGULAR,310911,9404
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/20/2015,02:10:17,REGULAR,310745,9396
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,21:58:17,REGULAR,310326,9386
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,17:46:17,REGULAR,309702,9363
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,13:34:17,REGULAR,309207,9356
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,09:22:17,REGULAR,308928,9349
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,05:10:17,REGULAR,308807,9338
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/19/2015,00:58:17,REGULAR,308590,9302
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/18/2015,20:46:17,REGULAR,307918,9288
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/18/2015,16:34:17,REGULAR,306667,9266
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/18/2015,12:22:17,REGULAR,306072,9252
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/18/2015,08:10:17,REGULAR,305649,9243
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/18/2015,03:58:17,REGULAR,305429,9235
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,23:46:17,REGULAR,305263,9188
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,19:36:10,REGULAR,304504,9173
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,15:24:10,REGULAR,303178,9159
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,11:12:10,REGULAR,302833,9150
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,07:00:10,REGULAR,302341,9144
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/17/2015,02:48:10,REGULAR,302297,9140
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,22:36:10,REGULAR,302170,9130
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,18:10:10,REGULAR,301086,9118
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,13:58:10,REGULAR,300100,9103
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,09:58:06,REGULAR,299874,9095
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,05:46:06,REGULAR,299632,9091
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/16/2015,01:34:06,REGULAR,299631,9078
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,21:22:06,REGULAR,299491,9063
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,17:10:06,REGULAR,298169,9051
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,12:58:06,REGULAR,297557,9031
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,08:46:06,REGULAR,297261,9025
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,04:34:06,REGULAR,296912,9019
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/15/2015,00:22:06,REGULAR,296841,9005
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/14/2015,20:10:06,REGULAR,296354,8990
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/14/2015,15:58:06,REGULAR,295049,8978
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/14/2015,11:46:06,REGULAR,294583,8968
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/14/2015,07:34:06,REGULAR,294165,8961
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/14/2015,03:22:06,REGULAR,294041,8942
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,23:10:06,REGULAR,293915,8913
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,18:58:06,REGULAR,293459,8901
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,14:46:06,REGULAR,292957,8889
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,10:20:06,REGULAR,292623,8874
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,06:08:06,REGULAR,292478,8870
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/13/2015,01:56:06,REGULAR,292300,8859
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,21:44:06,REGULAR,291868,8854
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,17:32:06,REGULAR,291272,8843
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,13:20:06,REGULAR,290707,8837
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,09:08:06,REGULAR,290430,8832
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,04:56:06,REGULAR,290306,8828
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/12/2015,00:44:06,REGULAR,290067,8806
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/11/2015,20:32:06,REGULAR,289424,8794
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/11/2015,16:20:06,REGULAR,288205,8784
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/11/2015,12:08:06,REGULAR,287693,8776
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/11/2015,07:56:06,REGULAR,287270,8764
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/11/2015,03:44:06,REGULAR,287114,8754
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,23:32:06,REGULAR,286980,8720
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,19:20:06,REGULAR,286227,8696
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,15:08:06,REGULAR,285011,8685
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,10:56:06,REGULAR,284714,8677
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,06:44:06,REGULAR,284129,8669
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/10/2015,02:32:06,REGULAR,284039,8664
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,22:20:06,REGULAR,283694,8643
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,18:08:06,REGULAR,282404,8639
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,13:56:06,REGULAR,281468,8624
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,09:44:06,REGULAR,281224,8617
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,05:32:06,REGULAR,280757,8607
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/09/2015,01:20:06,REGULAR,280707,8593
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/08/2015,21:08:06,REGULAR,280302,8573
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/08/2015,17:05:08,REGULAR,279150,8561
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/08/2015,12:58:06,REGULAR,278596,8550
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/08/2015,08:46:06,REGULAR,278279,8542
PTH11,R545,00-00-02,14TH STREET,1,PTH,09/08/2015,04:34:06,REGULAR,277954,8538
